data,id_tempo,ano,mes,nome_mes,trimestre,ano_mes,semana_ano,ano_semana_iso,semana_iso,mes_dia,dia_semana,dia_do_mes,ano_mes_id
2020-01-01,1,2020,1,janeiro,1º trimestre,janeiro de 2020,1,01 de janeiro de 2020 a 01 de janeiro de 2020 (semana 1),Semana 1,01 de janeiro,quarta-feira,1,1
2020-01-02,2,2020,1,janeiro,1º trimestre,janeiro de 2020,1,02 de janeiro de 2020 a 02 de janeiro de 2020 (semana 1),Semana 1,02 de janeiro,quinta-feira,2,1
2020-01-03,3,2020,1,janeiro,1º trimestre,janeiro de 2020,1,03 de janeiro de 2020 a 03 de janeiro de 2020 (semana 1),Semana 1,03 de janeiro,sexta-feira,3,1
2020-01-04,4,2020,1,janeiro,1º trimestre,janeiro de 2020,1,04 de janeiro de 2020 a 04 de janeiro de 2020 (semana 1),Semana 1,04 de janeiro,sábado,4,1
2020-01-05,5,2020,1,janeiro,1º trimestre,janeiro de 2020,1,05 de janeiro de 2020 a 05 de janeiro de 2020 (semana 1),Semana 1,05 de janeiro,domingo,5,1
2020-01-06,6,2020,1,janeiro,1º trimestre,janeiro de 2020,2,06 de janeiro de 2020 a 06 de janeiro de 2020 (semana 2),Semana 2,06 de janeiro,segunda-feira,6,1
2020-01-07,7,2020,1,janeiro,1º trimestre,janeiro de 2020,2,07 de janeiro de 2020 a 07 de janeiro de 2020 (semana 2),Semana 2,07 de janeiro,terça-feira,7,1
2020-01-08,8,2020,1,janeiro,1º trimestre,janeiro de 2020,2,08 de janeiro de 2020 a 08 de janeiro de 2020 (semana 2),Semana 2,08 de janeiro,quarta-feira,8,1
2020-01-09,9,2020,1,janeiro,1º trimestre,janeiro de 2020,2,09 de janeiro de 2020 a 09 de janeiro de 2020 (semana 2),Semana 2,09 de janeiro,quinta-feira,9,1
2020-01-10,10,2020,1,janeiro,1º trimestre,janeiro de 2020,2,10 de janeiro de 2020 a 10 de janeiro de 2020 (semana 2),Semana 2,10 de janeiro,sexta-feira,10,1
2020-01-11,11,2020,1,janeiro,1º trimestre,janeiro de 2020,2,11 de janeiro de 2020 a 11 de janeiro de 2020 (semana 2),Semana 2,11 de janeiro,sábado,11,1
2020-01-12,12,2020,1,janeiro,1º trimestre,janeiro de 2020,2,12 de janeiro de 2020 a 12 de janeiro de 2020 (semana 2),Semana 2,12 de janeiro,domingo,12,1
2020-01-13,13,2020,1,janeiro,1º trimestre,janeiro de 2020,3,13 de janeiro de 2020 a 13 de janeiro de 2020 (semana 3),Semana 3,13 de janeiro,segunda-feira,13,1
2020-01-14,14,2020,1,janeiro,1º trimestre,janeiro de 2020,3,14 de janeiro de 2020 a 14 de janeiro de 2020 (semana 3),Semana 3,14 de janeiro,terça-feira,14,1
2020-01-15,15,2020,1,janeiro,1º trimestre,janeiro de 2020,3,15 de janeiro de 2020 a 15 de janeiro de 2020 (semana 3),Semana 3,15 de janeiro,quarta-feira,15,1
2020-01-16,16,2020,1,janeiro,1º trimestre,janeiro de 2020,3,16 de janeiro de 2020 a 16 de janeiro de 2020 (semana 3),Semana 3,16 de janeiro,quinta-feira,16,1
2020-01-17,17,2020,1,janeiro,1º trimestre,janeiro de 2020,3,17 de janeiro de 2020 a 17 de janeiro de 2020 (semana 3),Semana 3,17 de janeiro,sexta-feira,17,1
2020-01-18,18,2020,1,janeiro,1º trimestre,janeiro de 2020,3,18 de janeiro de 2020 a 18 de janeiro de 2020 (semana 3),Semana 3,18 de janeiro,sábado,18,1
2020-01-19,19,2020,1,janeiro,1º trimestre,janeiro de 2020,3,19 de janeiro de 2020 a 19 de janeiro de 2020 (semana 3),Semana 3,19 de janeiro,domingo,19,1
2020-01-20,20,2020,1,janeiro,1º trimestre,janeiro de 2020,4,20 de janeiro de 2020 a 20 de janeiro de 2020 (semana 4),Semana 4,20 de janeiro,segunda-feira,20,1
2020-01-21,21,2020,1,janeiro,1º trimestre,janeiro de 2020,4,21 de janeiro de 2020 a 21 de janeiro de 2020 (semana 4),Semana 4,21 de janeiro,terça-feira,21,1
2020-01-22,22,2020,1,janeiro,1º trimestre,janeiro de 2020,4,22 de janeiro de 2020 a 22 de janeiro de 2020 (semana 4),Semana 4,22 de janeiro,quarta-feira,22,1
2020-01-23,23,2020,1,janeiro,1º trimestre,janeiro de 2020,4,23 de janeiro de 2020 a 23 de janeiro de 2020 (semana 4),Semana 4,23 de janeiro,quinta-feira,23,1
2020-01-24,24,2020,1,janeiro,1º trimestre,janeiro de 2020,4,24 de janeiro de 2020 a 24 de janeiro de 2020 (semana 4),Semana 4,24 de janeiro,sexta-feira,24,1
2020-01-25,25,2020,1,janeiro,1º trimestre,janeiro de 2020,4,25 de janeiro de 2020 a 25 de janeiro de 2020 (semana 4),Semana 4,25 de janeiro,sábado,25,1
2020-01-26,26,2020,1,janeiro,1º trimestre,janeiro de 2020,4,26 de janeiro de 2020 a 26 de janeiro de 2020 (semana 4),Semana 4,26 de janeiro,domingo,26,1
2020-01-27,27,2020,1,janeiro,1º trimestre,janeiro de 2020,5,27 de janeiro de 2020 a 27 de janeiro de 2020 (semana 5),Semana 5,27 de janeiro,segunda-feira,27,1
2020-01-28,28,2020,1,janeiro,1º trimestre,janeiro de 2020,5,28 de janeiro de 2020 a 28 de janeiro de 2020 (semana 5),Semana 5,28 de janeiro,terça-feira,28,1
2020-01-29,29,2020,1,janeiro,1º trimestre,janeiro de 2020,5,29 de janeiro de 2020 a 29 de janeiro de 2020 (semana 5),Semana 5,29 de janeiro,quarta-feira,29,1
2020-01-30,30,2020,1,janeiro,1º trimestre,janeiro de 2020,5,30 de janeiro de 2020 a 30 de janeiro de 2020 (semana 5),Semana 5,30 de janeiro,quinta-feira,30,1
2020-01-31,31,2020,1,janeiro,1º trimestre,janeiro de 2020,5,31 de janeiro de 2020 a 31 de janeiro de 2020 (semana 5),Semana 5,31 de janeiro,sexta-feira,31,1
2020-02-01,32,2020,2,fevereiro,1º trimestre,fevereiro de 2020,5,01 de fevereiro de 2020 a 01 de fevereiro de 2020 (semana 5),Semana 5,01 de fevereiro,sábado,1,2
2020-02-02,33,2020,2,fevereiro,1º trimestre,fevereiro de 2020,5,02 de fevereiro de 2020 a 02 de fevereiro de 2020 (semana 5),Semana 5,02 de fevereiro,domingo,2,2
2020-02-03,34,2020,2,fevereiro,1º trimestre,fevereiro de 2020,6,03 de fevereiro de 2020 a 03 de fevereiro de 2020 (semana 6),Semana 6,03 de fevereiro,segunda-feira,3,2
2020-02-04,35,2020,2,fevereiro,1º trimestre,fevereiro de 2020,6,04 de fevereiro de 2020 a 04 de fevereiro de 2020 (semana 6),Semana 6,04 de fevereiro,terça-feira,4,2
2020-02-05,36,2020,2,fevereiro,1º trimestre,fevereiro de 2020,6,05 de fevereiro de 2020 a 05 de fevereiro de 2020 (semana 6),Semana 6,05 de fevereiro,quarta-feira,5,2
2020-02-06,37,2020,2,fevereiro,1º trimestre,fevereiro de 2020,6,06 de fevereiro de 2020 a 06 de fevereiro de 2020 (semana 6),Semana 6,06 de fevereiro,quinta-feira,6,2
2020-02-07,38,2020,2,fevereiro,1º trimestre,fevereiro de 2020,6,07 de fevereiro de 2020 a 07 de fevereiro de 2020 (semana 6),Semana 6,07 de fevereiro,sexta-feira,7,2
2020-02-08,39,2020,2,fevereiro,1º trimestre,fevereiro de 2020,6,08 de fevereiro de 2020 a 08 de fevereiro de 2020 (semana 6),Semana 6,08 de fevereiro,sábado,8,2
2020-02-09,40,2020,2,fevereiro,1º trimestre,fevereiro de 2020,6,09 de fevereiro de 2020 a 09 de fevereiro de 2020 (semana 6),Semana 6,09 de fevereiro,domingo,9,2
2020-02-10,41,2020,2,fevereiro,1º trimestre,fevereiro de 2020,7,10 de fevereiro de 2020 a 10 de fevereiro de 2020 (semana 7),Semana 7,10 de fevereiro,segunda-feira,10,2
2020-02-11,42,2020,2,fevereiro,1º trimestre,fevereiro de 2020,7,11 de fevereiro de 2020 a 11 de fevereiro de 2020 (semana 7),Semana 7,11 de fevereiro,terça-feira,11,2
2020-02-12,43,2020,2,fevereiro,1º trimestre,fevereiro de 2020,7,12 de fevereiro de 2020 a 12 de fevereiro de 2020 (semana 7),Semana 7,12 de fevereiro,quarta-feira,12,2
2020-02-13,44,2020,2,fevereiro,1º trimestre,fevereiro de 2020,7,13 de fevereiro de 2020 a 13 de fevereiro de 2020 (semana 7),Semana 7,13 de fevereiro,quinta-feira,13,2
2020-02-14,45,2020,2,fevereiro,1º trimestre,fevereiro de 2020,7,14 de fevereiro de 2020 a 14 de fevereiro de 2020 (semana 7),Semana 7,14 de fevereiro,sexta-feira,14,2
2020-02-15,46,2020,2,fevereiro,1º trimestre,fevereiro de 2020,7,15 de fevereiro de 2020 a 15 de fevereiro de 2020 (semana 7),Semana 7,15 de fevereiro,sábado,15,2
2020-02-16,47,2020,2,fevereiro,1º trimestre,fevereiro de 2020,7,16 de fevereiro de 2020 a 16 de fevereiro de 2020 (semana 7),Semana 7,16 de fevereiro,domingo,16,2
2020-02-17,48,2020,2,fevereiro,1º trimestre,fevereiro de 2020,8,17 de fevereiro de 2020 a 17 de fevereiro de 2020 (semana 8),Semana 8,17 de fevereiro,segunda-feira,17,2
2020-02-18,49,2020,2,fevereiro,1º trimestre,fevereiro de 2020,8,18 de fevereiro de 2020 a 18 de fevereiro de 2020 (semana 8),Semana 8,18 de fevereiro,terça-feira,18,2
2020-02-19,50,2020,2,fevereiro,1º trimestre,fevereiro de 2020,8,19 de fevereiro de 2020 a 19 de fevereiro de 2020 (semana 8),Semana 8,19 de fevereiro,quarta-feira,19,2
2020-02-20,51,2020,2,fevereiro,1º trimestre,fevereiro de 2020,8,20 de fevereiro de 2020 a 20 de fevereiro de 2020 (semana 8),Semana 8,20 de fevereiro,quinta-feira,20,2
2020-02-21,52,2020,2,fevereiro,1º trimestre,fevereiro de 2020,8,21 de fevereiro de 2020 a 21 de fevereiro de 2020 (semana 8),Semana 8,21 de fevereiro,sexta-feira,21,2
2020-02-22,53,2020,2,fevereiro,1º trimestre,fevereiro de 2020,8,22 de fevereiro de 2020 a 22 de fevereiro de 2020 (semana 8),Semana 8,22 de fevereiro,sábado,22,2
2020-02-23,54,2020,2,fevereiro,1º trimestre,fevereiro de 2020,8,23 de fevereiro de 2020 a 23 de fevereiro de 2020 (semana 8),Semana 8,23 de fevereiro,domingo,23,2
2020-02-24,55,2020,2,fevereiro,1º trimestre,fevereiro de 2020,9,24 de fevereiro de 2020 a 24 de fevereiro de 2020 (semana 9),Semana 9,24 de fevereiro,segunda-feira,24,2
2020-02-25,56,2020,2,fevereiro,1º trimestre,fevereiro de 2020,9,25 de fevereiro de 2020 a 25 de fevereiro de 2020 (semana 9),Semana 9,25 de fevereiro,terça-feira,25,2
2020-02-26,57,2020,2,fevereiro,1º trimestre,fevereiro de 2020,9,26 de fevereiro de 2020 a 26 de fevereiro de 2020 (semana 9),Semana 9,26 de fevereiro,quarta-feira,26,2
2020-02-27,58,2020,2,fevereiro,1º trimestre,fevereiro de 2020,9,27 de fevereiro de 2020 a 27 de fevereiro de 2020 (semana 9),Semana 9,27 de fevereiro,quinta-feira,27,2
2020-02-28,59,2020,2,fevereiro,1º trimestre,fevereiro de 2020,9,28 de fevereiro de 2020 a 28 de fevereiro de 2020 (semana 9),Semana 9,28 de fevereiro,sexta-feira,28,2
2020-02-29,60,2020,2,fevereiro,1º trimestre,fevereiro de 2020,9,29 de fevereiro de 2020 a 29 de fevereiro de 2020 (semana 9),Semana 9,29 de fevereiro,sábado,29,2
2020-03-01,61,2020,3,março,1º trimestre,março de 2020,9,01 de março de 2020 a 01 de março de 2020 (semana 9),Semana 9,01 de março,domingo,1,3
2020-03-02,62,2020,3,março,1º trimestre,março de 2020,10,02 de março de 2020 a 02 de março de 2020 (semana 10),Semana 10,02 de março,segunda-feira,2,3
2020-03-03,63,2020,3,março,1º trimestre,março de 2020,10,03 de março de 2020 a 03 de março de 2020 (semana 10),Semana 10,03 de março,terça-feira,3,3
2020-03-04,64,2020,3,março,1º trimestre,março de 2020,10,04 de março de 2020 a 04 de março de 2020 (semana 10),Semana 10,04 de março,quarta-feira,4,3
2020-03-05,65,2020,3,março,1º trimestre,março de 2020,10,05 de março de 2020 a 05 de março de 2020 (semana 10),Semana 10,05 de março,quinta-feira,5,3
2020-03-06,66,2020,3,março,1º trimestre,março de 2020,10,06 de março de 2020 a 06 de março de 2020 (semana 10),Semana 10,06 de março,sexta-feira,6,3
2020-03-07,67,2020,3,março,1º trimestre,março de 2020,10,07 de março de 2020 a 07 de março de 2020 (semana 10),Semana 10,07 de março,sábado,7,3
2020-03-08,68,2020,3,março,1º trimestre,março de 2020,10,08 de março de 2020 a 08 de março de 2020 (semana 10),Semana 10,08 de março,domingo,8,3
2020-03-09,69,2020,3,março,1º trimestre,março de 2020,11,09 de março de 2020 a 09 de março de 2020 (semana 11),Semana 11,09 de março,segunda-feira,9,3
2020-03-10,70,2020,3,março,1º trimestre,março de 2020,11,10 de março de 2020 a 10 de março de 2020 (semana 11),Semana 11,10 de março,terça-feira,10,3
2020-03-11,71,2020,3,março,1º trimestre,março de 2020,11,11 de março de 2020 a 11 de março de 2020 (semana 11),Semana 11,11 de março,quarta-feira,11,3
2020-03-12,72,2020,3,março,1º trimestre,março de 2020,11,12 de março de 2020 a 12 de março de 2020 (semana 11),Semana 11,12 de março,quinta-feira,12,3
2020-03-13,73,2020,3,março,1º trimestre,março de 2020,11,13 de março de 2020 a 13 de março de 2020 (semana 11),Semana 11,13 de março,sexta-feira,13,3
2020-03-14,74,2020,3,março,1º trimestre,março de 2020,11,14 de março de 2020 a 14 de março de 2020 (semana 11),Semana 11,14 de março,sábado,14,3
2020-03-15,75,2020,3,março,1º trimestre,março de 2020,11,15 de março de 2020 a 15 de março de 2020 (semana 11),Semana 11,15 de março,domingo,15,3
2020-03-16,76,2020,3,março,1º trimestre,março de 2020,12,16 de março de 2020 a 16 de março de 2020 (semana 12),Semana 12,16 de março,segunda-feira,16,3
2020-03-17,77,2020,3,março,1º trimestre,março de 2020,12,17 de março de 2020 a 17 de março de 2020 (semana 12),Semana 12,17 de março,terça-feira,17,3
2020-03-18,78,2020,3,março,1º trimestre,março de 2020,12,18 de março de 2020 a 18 de março de 2020 (semana 12),Semana 12,18 de março,quarta-feira,18,3
2020-03-19,79,2020,3,março,1º trimestre,março de 2020,12,19 de março de 2020 a 19 de março de 2020 (semana 12),Semana 12,19 de março,quinta-feira,19,3
2020-03-20,80,2020,3,março,1º trimestre,março de 2020,12,20 de março de 2020 a 20 de março de 2020 (semana 12),Semana 12,20 de março,sexta-feira,20,3
2020-03-21,81,2020,3,março,1º trimestre,março de 2020,12,21 de março de 2020 a 21 de março de 2020 (semana 12),Semana 12,21 de março,sábado,21,3
2020-03-22,82,2020,3,março,1º trimestre,março de 2020,12,22 de março de 2020 a 22 de março de 2020 (semana 12),Semana 12,22 de março,domingo,22,3
2020-03-23,83,2020,3,março,1º trimestre,março de 2020,13,23 de março de 2020 a 23 de março de 2020 (semana 13),Semana 13,23 de março,segunda-feira,23,3
2020-03-24,84,2020,3,março,1º trimestre,março de 2020,13,24 de março de 2020 a 24 de março de 2020 (semana 13),Semana 13,24 de março,terça-feira,24,3
2020-03-25,85,2020,3,março,1º trimestre,março de 2020,13,25 de março de 2020 a 25 de março de 2020 (semana 13),Semana 13,25 de março,quarta-feira,25,3
2020-03-26,86,2020,3,março,1º trimestre,março de 2020,13,26 de março de 2020 a 26 de março de 2020 (semana 13),Semana 13,26 de março,quinta-feira,26,3
2020-03-27,87,2020,3,março,1º trimestre,março de 2020,13,27 de março de 2020 a 27 de março de 2020 (semana 13),Semana 13,27 de março,sexta-feira,27,3
2020-03-28,88,2020,3,março,1º trimestre,março de 2020,13,28 de março de 2020 a 28 de março de 2020 (semana 13),Semana 13,28 de março,sábado,28,3
2020-03-29,89,2020,3,março,1º trimestre,março de 2020,13,29 de março de 2020 a 29 de março de 2020 (semana 13),Semana 13,29 de março,domingo,29,3
2020-03-30,90,2020,3,março,1º trimestre,março de 2020,14,30 de março de 2020 a 30 de março de 2020 (semana 14),Semana 14,30 de março,segunda-feira,30,3
2020-03-31,91,2020,3,março,1º trimestre,março de 2020,14,31 de março de 2020 a 31 de março de 2020 (semana 14),Semana 14,31 de março,terça-feira,31,3
2020-04-01,92,2020,4,abril,2º trimestre,abril de 2020,14,01 de abril de 2020 a 01 de abril de 2020 (semana 14),Semana 14,01 de abril,quarta-feira,1,4
2020-04-02,93,2020,4,abril,2º trimestre,abril de 2020,14,02 de abril de 2020 a 02 de abril de 2020 (semana 14),Semana 14,02 de abril,quinta-feira,2,4
2020-04-03,94,2020,4,abril,2º trimestre,abril de 2020,14,03 de abril de 2020 a 03 de abril de 2020 (semana 14),Semana 14,03 de abril,sexta-feira,3,4
2020-04-04,95,2020,4,abril,2º trimestre,abril de 2020,14,04 de abril de 2020 a 04 de abril de 2020 (semana 14),Semana 14,04 de abril,sábado,4,4
2020-04-05,96,2020,4,abril,2º trimestre,abril de 2020,14,05 de abril de 2020 a 05 de abril de 2020 (semana 14),Semana 14,05 de abril,domingo,5,4
2020-04-06,97,2020,4,abril,2º trimestre,abril de 2020,15,06 de abril de 2020 a 06 de abril de 2020 (semana 15),Semana 15,06 de abril,segunda-feira,6,4
2020-04-07,98,2020,4,abril,2º trimestre,abril de 2020,15,07 de abril de 2020 a 07 de abril de 2020 (semana 15),Semana 15,07 de abril,terça-feira,7,4
2020-04-08,99,2020,4,abril,2º trimestre,abril de 2020,15,08 de abril de 2020 a 08 de abril de 2020 (semana 15),Semana 15,08 de abril,quarta-feira,8,4
2020-04-09,100,2020,4,abril,2º trimestre,abril de 2020,15,09 de abril de 2020 a 09 de abril de 2020 (semana 15),Semana 15,09 de abril,quinta-feira,9,4
2020-04-10,101,2020,4,abril,2º trimestre,abril de 2020,15,10 de abril de 2020 a 10 de abril de 2020 (semana 15),Semana 15,10 de abril,sexta-feira,10,4
2020-04-11,102,2020,4,abril,2º trimestre,abril de 2020,15,11 de abril de 2020 a 11 de abril de 2020 (semana 15),Semana 15,11 de abril,sábado,11,4
2020-04-12,103,2020,4,abril,2º trimestre,abril de 2020,15,12 de abril de 2020 a 12 de abril de 2020 (semana 15),Semana 15,12 de abril,domingo,12,4
2020-04-13,104,2020,4,abril,2º trimestre,abril de 2020,16,13 de abril de 2020 a 13 de abril de 2020 (semana 16),Semana 16,13 de abril,segunda-feira,13,4
2020-04-14,105,2020,4,abril,2º trimestre,abril de 2020,16,14 de abril de 2020 a 14 de abril de 2020 (semana 16),Semana 16,14 de abril,terça-feira,14,4
2020-04-15,106,2020,4,abril,2º trimestre,abril de 2020,16,15 de abril de 2020 a 15 de abril de 2020 (semana 16),Semana 16,15 de abril,quarta-feira,15,4
2020-04-16,107,2020,4,abril,2º trimestre,abril de 2020,16,16 de abril de 2020 a 16 de abril de 2020 (semana 16),Semana 16,16 de abril,quinta-feira,16,4
2020-04-17,108,2020,4,abril,2º trimestre,abril de 2020,16,17 de abril de 2020 a 17 de abril de 2020 (semana 16),Semana 16,17 de abril,sexta-feira,17,4
2020-04-18,109,2020,4,abril,2º trimestre,abril de 2020,16,18 de abril de 2020 a 18 de abril de 2020 (semana 16),Semana 16,18 de abril,sábado,18,4
2020-04-19,110,2020,4,abril,2º trimestre,abril de 2020,16,19 de abril de 2020 a 19 de abril de 2020 (semana 16),Semana 16,19 de abril,domingo,19,4
2020-04-20,111,2020,4,abril,2º trimestre,abril de 2020,17,20 de abril de 2020 a 20 de abril de 2020 (semana 17),Semana 17,20 de abril,segunda-feira,20,4
2020-04-21,112,2020,4,abril,2º trimestre,abril de 2020,17,21 de abril de 2020 a 21 de abril de 2020 (semana 17),Semana 17,21 de abril,terça-feira,21,4
2020-04-22,113,2020,4,abril,2º trimestre,abril de 2020,17,22 de abril de 2020 a 22 de abril de 2020 (semana 17),Semana 17,22 de abril,quarta-feira,22,4
2020-04-23,114,2020,4,abril,2º trimestre,abril de 2020,17,23 de abril de 2020 a 23 de abril de 2020 (semana 17),Semana 17,23 de abril,quinta-feira,23,4
2020-04-24,115,2020,4,abril,2º trimestre,abril de 2020,17,24 de abril de 2020 a 24 de abril de 2020 (semana 17),Semana 17,24 de abril,sexta-feira,24,4
2020-04-25,116,2020,4,abril,2º trimestre,abril de 2020,17,25 de abril de 2020 a 25 de abril de 2020 (semana 17),Semana 17,25 de abril,sábado,25,4
2020-04-26,117,2020,4,abril,2º trimestre,abril de 2020,17,26 de abril de 2020 a 26 de abril de 2020 (semana 17),Semana 17,26 de abril,domingo,26,4
2020-04-27,118,2020,4,abril,2º trimestre,abril de 2020,18,27 de abril de 2020 a 27 de abril de 2020 (semana 18),Semana 18,27 de abril,segunda-feira,27,4
2020-04-28,119,2020,4,abril,2º trimestre,abril de 2020,18,28 de abril de 2020 a 28 de abril de 2020 (semana 18),Semana 18,28 de abril,terça-feira,28,4
2020-04-29,120,2020,4,abril,2º trimestre,abril de 2020,18,29 de abril de 2020 a 29 de abril de 2020 (semana 18),Semana 18,29 de abril,quarta-feira,29,4
2020-04-30,121,2020,4,abril,2º trimestre,abril de 2020,18,30 de abril de 2020 a 30 de abril de 2020 (semana 18),Semana 18,30 de abril,quinta-feira,30,4
2020-05-01,122,2020,5,maio,2º trimestre,maio de 2020,18,01 de maio de 2020 a 01 de maio de 2020 (semana 18),Semana 18,01 de maio,sexta-feira,1,5
2020-05-02,123,2020,5,maio,2º trimestre,maio de 2020,18,02 de maio de 2020 a 02 de maio de 2020 (semana 18),Semana 18,02 de maio,sábado,2,5
2020-05-03,124,2020,5,maio,2º trimestre,maio de 2020,18,03 de maio de 2020 a 03 de maio de 2020 (semana 18),Semana 18,03 de maio,domingo,3,5
2020-05-04,125,2020,5,maio,2º trimestre,maio de 2020,19,04 de maio de 2020 a 04 de maio de 2020 (semana 19),Semana 19,04 de maio,segunda-feira,4,5
2020-05-05,126,2020,5,maio,2º trimestre,maio de 2020,19,05 de maio de 2020 a 05 de maio de 2020 (semana 19),Semana 19,05 de maio,terça-feira,5,5
2020-05-06,127,2020,5,maio,2º trimestre,maio de 2020,19,06 de maio de 2020 a 06 de maio de 2020 (semana 19),Semana 19,06 de maio,quarta-feira,6,5
2020-05-07,128,2020,5,maio,2º trimestre,maio de 2020,19,07 de maio de 2020 a 07 de maio de 2020 (semana 19),Semana 19,07 de maio,quinta-feira,7,5
2020-05-08,129,2020,5,maio,2º trimestre,maio de 2020,19,08 de maio de 2020 a 08 de maio de 2020 (semana 19),Semana 19,08 de maio,sexta-feira,8,5
2020-05-09,130,2020,5,maio,2º trimestre,maio de 2020,19,09 de maio de 2020 a 09 de maio de 2020 (semana 19),Semana 19,09 de maio,sábado,9,5
2020-05-10,131,2020,5,maio,2º trimestre,maio de 2020,19,10 de maio de 2020 a 10 de maio de 2020 (semana 19),Semana 19,10 de maio,domingo,10,5
2020-05-11,132,2020,5,maio,2º trimestre,maio de 2020,20,11 de maio de 2020 a 11 de maio de 2020 (semana 20),Semana 20,11 de maio,segunda-feira,11,5
2020-05-12,133,2020,5,maio,2º trimestre,maio de 2020,20,12 de maio de 2020 a 12 de maio de 2020 (semana 20),Semana 20,12 de maio,terça-feira,12,5
2020-05-13,134,2020,5,maio,2º trimestre,maio de 2020,20,13 de maio de 2020 a 13 de maio de 2020 (semana 20),Semana 20,13 de maio,quarta-feira,13,5
2020-05-14,135,2020,5,maio,2º trimestre,maio de 2020,20,14 de maio de 2020 a 14 de maio de 2020 (semana 20),Semana 20,14 de maio,quinta-feira,14,5
2020-05-15,136,2020,5,maio,2º trimestre,maio de 2020,20,15 de maio de 2020 a 15 de maio de 2020 (semana 20),Semana 20,15 de maio,sexta-feira,15,5
2020-05-16,137,2020,5,maio,2º trimestre,maio de 2020,20,16 de maio de 2020 a 16 de maio de 2020 (semana 20),Semana 20,16 de maio,sábado,16,5
2020-05-17,138,2020,5,maio,2º trimestre,maio de 2020,20,17 de maio de 2020 a 17 de maio de 2020 (semana 20),Semana 20,17 de maio,domingo,17,5
2020-05-18,139,2020,5,maio,2º trimestre,maio de 2020,21,18 de maio de 2020 a 18 de maio de 2020 (semana 21),Semana 21,18 de maio,segunda-feira,18,5
2020-05-19,140,2020,5,maio,2º trimestre,maio de 2020,21,19 de maio de 2020 a 19 de maio de 2020 (semana 21),Semana 21,19 de maio,terça-feira,19,5
2020-05-20,141,2020,5,maio,2º trimestre,maio de 2020,21,20 de maio de 2020 a 20 de maio de 2020 (semana 21),Semana 21,20 de maio,quarta-feira,20,5
2020-05-21,142,2020,5,maio,2º trimestre,maio de 2020,21,21 de maio de 2020 a 21 de maio de 2020 (semana 21),Semana 21,21 de maio,quinta-feira,21,5
2020-05-22,143,2020,5,maio,2º trimestre,maio de 2020,21,22 de maio de 2020 a 22 de maio de 2020 (semana 21),Semana 21,22 de maio,sexta-feira,22,5
2020-05-23,144,2020,5,maio,2º trimestre,maio de 2020,21,23 de maio de 2020 a 23 de maio de 2020 (semana 21),Semana 21,23 de maio,sábado,23,5
2020-05-24,145,2020,5,maio,2º trimestre,maio de 2020,21,24 de maio de 2020 a 24 de maio de 2020 (semana 21),Semana 21,24 de maio,domingo,24,5
2020-05-25,146,2020,5,maio,2º trimestre,maio de 2020,22,25 de maio de 2020 a 25 de maio de 2020 (semana 22),Semana 22,25 de maio,segunda-feira,25,5
2020-05-26,147,2020,5,maio,2º trimestre,maio de 2020,22,26 de maio de 2020 a 26 de maio de 2020 (semana 22),Semana 22,26 de maio,terça-feira,26,5
2020-05-27,148,2020,5,maio,2º trimestre,maio de 2020,22,27 de maio de 2020 a 27 de maio de 2020 (semana 22),Semana 22,27 de maio,quarta-feira,27,5
2020-05-28,149,2020,5,maio,2º trimestre,maio de 2020,22,28 de maio de 2020 a 28 de maio de 2020 (semana 22),Semana 22,28 de maio,quinta-feira,28,5
2020-05-29,150,2020,5,maio,2º trimestre,maio de 2020,22,29 de maio de 2020 a 29 de maio de 2020 (semana 22),Semana 22,29 de maio,sexta-feira,29,5
2020-05-30,151,2020,5,maio,2º trimestre,maio de 2020,22,30 de maio de 2020 a 30 de maio de 2020 (semana 22),Semana 22,30 de maio,sábado,30,5
2020-05-31,152,2020,5,maio,2º trimestre,maio de 2020,22,31 de maio de 2020 a 31 de maio de 2020 (semana 22),Semana 22,31 de maio,domingo,31,5
2020-06-01,153,2020,6,junho,2º trimestre,junho de 2020,23,01 de junho de 2020 a 01 de junho de 2020 (semana 23),Semana 23,01 de junho,segunda-feira,1,6
2020-06-02,154,2020,6,junho,2º trimestre,junho de 2020,23,02 de junho de 2020 a 02 de junho de 2020 (semana 23),Semana 23,02 de junho,terça-feira,2,6
2020-06-03,155,2020,6,junho,2º trimestre,junho de 2020,23,03 de junho de 2020 a 03 de junho de 2020 (semana 23),Semana 23,03 de junho,quarta-feira,3,6
2020-06-04,156,2020,6,junho,2º trimestre,junho de 2020,23,04 de junho de 2020 a 04 de junho de 2020 (semana 23),Semana 23,04 de junho,quinta-feira,4,6
2020-06-05,157,2020,6,junho,2º trimestre,junho de 2020,23,05 de junho de 2020 a 05 de junho de 2020 (semana 23),Semana 23,05 de junho,sexta-feira,5,6
2020-06-06,158,2020,6,junho,2º trimestre,junho de 2020,23,06 de junho de 2020 a 06 de junho de 2020 (semana 23),Semana 23,06 de junho,sábado,6,6
2020-06-07,159,2020,6,junho,2º trimestre,junho de 2020,23,07 de junho de 2020 a 07 de junho de 2020 (semana 23),Semana 23,07 de junho,domingo,7,6
2020-06-08,160,2020,6,junho,2º trimestre,junho de 2020,24,08 de junho de 2020 a 08 de junho de 2020 (semana 24),Semana 24,08 de junho,segunda-feira,8,6
